PlayerType,PlayerName,Dribbling,Pace,PlayerNation,Passing,PlayerClub,PlayerRating,PlayerPosition,Defense,Shooting,Physical
NIF,Leonardo Capezzi,67,47,Italy,70,Sampdoria,70,CM,50,57,55
NIF,Dimitri Cavaré,63,65,France,58,Barnsley,70,RB,72,40,79
NIF,Assane Gnoukouri,68,65,Ivory Coast,68,Inter,70,CM,66,52,67
NIF,Gabriel Silva,65,76,Brazil,70,AS Saint-Étienne,70,LB,63,59,66
NIF,Cédric Varrault,47,30,France,59,Dijon FCO,70,CB,70,51,72
NIF,Farès Bahlouli,74,73,France,66,LOSC Lille,70,CAM,47,61,65
NIF,Marco Davide Faraoni,70,72,Italy,69,Crotone,70,RB,65,58,73
NIF,Emre Mor,83,85,Turkey,55,RC Celta de Vigo,70,RM,25,62,51
NIF,Mickaël Chrétien,61,68,Morocco,63,AS Nancy Lorraine,70,CB,69,36,70
NIF,Jay Fulton,66,65,Scotland,63,Swansea City,70,CDM,70,54,73
NIF,Adlène Guédioura,68,69,Algeria,67,Middlesbrough,70,CM,63,68,80
NIF,Adrian Stoian,76,74,Romania,66,Crotone,70,LM,31,65,50
NIF,Julian Schuster,62,33,Germany,70,Sport-Club Freiburg,70,CDM,66,62,70
NIF,Arnaud Lusamba,75,74,France,65,OGC Nice,70,CAM,60,58,56
NIF,Señé,69,67,Spain,71,Cultural Leonesa,70,RM,49,63,52
NIF,Felix Platte,64,66,Germany,50,SV Darmstadt 98,70,ST,25,67,73
NIF,Héctor Verdés,40,36,Spain,45,Real Oviedo,70,CB,69,32,81
NIF,Noë Dussenne,46,34,Belgium,46,KAA Gent,70,CB,71,33,72
NIF,Samuel Bastien,76,77,Belgium,70,Chievo Verona,70,CAM,52,56,54
NIF,Fabián,67,54,Spain,70,Real Betis Balompié,70,CDM,70,64,61
NIF,Oliver Burke,70,90,Scotland,60,West Bromwich Albion,70,RM,36,62,69
NIF,Canella,65,73,Spain,67,Real Sporting de Gijón,70,LB,67,49,72
NIF,Lato,63,78,Spain,62,Valencia CF,70,LB,68,46,62
NIF,Farid Boulaya,74,79,Algeria,66,Girona FC,70,CAM,36,65,51
NIF,Nicola Murru,64,78,Italy,53,Sampdoria,70,LB,70,36,70
NIF,Ante Budimir,65,61,Croatia,45,Crotone,70,ST,31,71,68
NIF,Christian Schwegler,66,74,Switzerland,62,FC Luzern,70,RB,67,44,76
NIF,Joris Marveaux,62,48,France,62,Gazélec Football Club Ajaccio,70,CDM,70,53,71
NIF,Olcan Adın,70,69,Turkey,72,Akhisar Belediyespor,70,RM,64,69,63
NIF,Sebastián Domínguez,54,46,Argentina,52,Newell's Old Boys,70,CB,68,46,68
NIF,Mora,61,41,Spain,76,Getafe CF,70,CDM,60,63,68
NIF,Davy De fauw,63,45,Belgium,72,SV Zulte-Waregem,70,RB,72,53,67
NIF,Leandro Greco,66,60,Italy,70,Bari,70,CM,65,60,68
NIF,Chris Cohen,70,51,England,69,Nottingham Forest,70,CM,67,64,75
NIF,Domi Kumbela,71,77,DR Congo,62,Eintracht Braunschweig,70,ST,33,68,64
NIF,Łukasz Trałka,59,52,Poland,65,Lech Poznań,70,CDM,69,57,78
NIF,Francisco Rodríguez,46,37,Mexico,50,Lobos B.U.A.P.,70,CB,70,46,71
NIF,Hameur Bouazza,72,74,Algeria,69,Tours Football Club,70,RM,39,70,65
NIF,Mauricio Molina,67,60,Colombia,72,Independiente Medellín,70,CAM,21,71,51
NIF,Yuki Abe,69,54,Japan,71,Urawa Red Diamonds,70,CM,67,69,71
NIF,Damián Álvarez,79,70,Mexico,67,Tigres U.A.N.L.,70,LM,41,63,57
NIF,Antonio Nocerino,69,56,Italy,70,Orlando City Soccer Club,70,CDM,66,67,68
NIF,Jarosław Fojut,42,55,Poland,49,Pogoń Szczecin,70,CB,68,40,76
NIF,Joe Garner,67,76,England,56,Ipswich Town,70,ST,44,68,80
NIF,Neri Cardozo,72,78,Argentina,71,Monterrey,70,CM,58,62,70
NIF,Rasmus Lindgren,65,41,Sweden,67,BK Häcken,70,CB,70,64,72
NIF,Mohammed Al Shalhoub,68,49,Saudi Arabia,76,Al Hilal,70,CAM,31,66,40
NIF,Efraín Velarde,64,71,Mexico,65,Deportivo Toluca,70,LB,66,58,73
NIF,Christian Giménez,69,51,Mexico,71,Cruz Azul,70,CAM,43,72,64
NIF,Hugo Vieira,72,85,Portugal,62,Yokohama F. Marinos,70,ST,28,66,62
NIF,Ben Turner,44,52,England,40,Burton Albion,70,CB,69,33,72
NIF,David Cotterill,70,76,Wales,70,Birmingham City,70,RM,27,66,60
NIF,Roy Beerens,74,76,Netherlands,67,Reading,70,LW,23,63,54
NIF,Jacques Maghoma,74,84,DR Congo,64,Birmingham City,70,LM,30,62,67
NIF,Nauzet Alemán,70,64,Spain,75,UD Almería,70,RM,48,73,63
NIF,Stephen Gleeson,67,66,Republic of Ireland,70,Birmingham City,70,CDM,64,64,73
NIF,Cole Skuse,66,55,England,67,Ipswich Town,70,CM,71,57,74
NIF,Linares,65,63,Spain,56,Real Oviedo,70,ST,34,70,67
NIF,Tom Clarke,40,59,England,37,Preston North End,70,CB,69,30,78
NIF,Réginal Goreux,69,71,Haiti,66,Standard de Liège,70,RB,68,58,68
NIF,Stephen Quinn,73,67,Republic of Ireland,69,Reading,70,CM,62,66,70
NIF,David Fernández,52,56,Spain,58,AD Alcorcón,70,CB,73,44,66
NIF,Máyor,56,45,Spain,59,CF Reus Deportiu,70,ST,38,67,80
NIF,Christoph Leitgeb,72,67,Austria,70,FC Red Bull Salzburg,70,CM,60,55,54
NIF,Alexandre Bonnet,71,75,France,70,Havre Athletic Club,70,LM,36,62,58
NIF,Nicolas Viola,67,69,Italy,72,Benevento,70,CM,56,60,69
NIF,Jason Pearce,47,46,England,43,Charlton Athletic,70,CB,70,23,79
NIF,Sam Baldock,72,80,England,50,Brighton & Hove Albion,70,ST,33,69,64
NIF,Patryk Małecki,70,79,Poland,65,Wisła Kraków,70,LM,43,68,80
NIF,Tom De Sutter,60,50,Belgium,64,Sporting Lokeren,70,ST,40,73,78
NIF,Jérémy Choplin,59,58,France,55,Chamois Niortais Football Club,70,CB,67,40,75
NIF,Emmanuel Bourgaud,71,67,France,70,Amiens SC,70,LM,45,66,60
NIF,Jo Inge Berget,66,80,Norway,65,Malmö FF,70,LM,45,70,74
NIF,Anthony Weber,42,30,France,58,Stade Brestois 29,70,CB,72,28,69
NIF,Nicolò Cherubin,47,46,Italy,40,Hellas Verona,70,CB,71,19,74
NIF,David Pollet,57,67,Belgium,48,Sporting Charleroi,70,ST,31,74,72
NIF,Joshua John,72,89,Netherlands,63,Bursaspor,70,LM,29,63,49
NIF,Arne Feick,64,70,Germany,62,1. FC Heidenheim 1846,70,LB,69,62,73
NIF,Robert Tesche,70,64,Germany,68,VfL Bochum 1848,70,CM,66,68,74
NIF,Kadu,42,56,Brazil,37,Göztepe SK,70,CB,71,28,72
NIF,Dirk Marcellis,49,38,Netherlands,54,PEC Zwolle,70,CB,72,33,70
NIF,Mandla Masango,71,81,South Africa,66,Randers FC,70,LM,34,65,47
NIF,Brayan Angulo,67,81,Colombia,61,Puebla,70,LB,66,54,76
NIF,Funso Ojo,69,70,Belgium,69,Scunthorpe United,70,CM,58,64,69
NIF,Mix Diskerud,69,68,United States,69,IFK Göteborg,70,CM,56,64,68
NIF,Mohammed Abdellaoue,68,65,Norway,61,Vålerenga Fotball,70,ST,39,68,66
NIF,Marco Schönbächler,72,78,Switzerland,65,FC Zürich,70,RM,36,60,54
NIF,Teddy Chevalier,70,78,France,63,KV Kortrijk,70,ST,33,71,70
NIF,Raffaele Bianco,68,71,Italy,67,Perugia,70,CM,56,54,71
NIF,Riccardo Maniero,64,62,Italy,52,Novara,70,ST,21,69,73
NIF,Eric Lichaj,67,71,United States,55,Nottingham Forest,70,RB,70,45,73
NIF,Jorge Villafaña,68,77,United States,66,Santos Laguna,70,LB,66,58,63
NIF,Gabriele Perico,61,69,Italy,54,Salerno,70,RB,70,46,72
NIF,Charles,68,75,Brazil,62,Antalyaspor,70,CDM,68,65,73
NIF,Massimo Volta,49,59,Italy,43,Perugia,70,CB,69,31,73
NIF,Johnny Russell,71,79,Scotland,64,Derby County,70,LW,41,68,74
NIF,Harrison Afful,67,81,Ghana,65,Columbus Crew SC,70,RB,66,56,68
NIF,Matthias Morys,70,92,Germany,62,VfR Aalen,70,LM,25,62,67
NIF,Paulo Miranda,57,57,Brazil,58,FC Red Bull Salzburg,70,CB,69,47,77
NIF,Abdoul Sissoko,63,68,Mali,66,Akhisar Belediyespor,70,CDM,65,61,76
NIF,Nikola Vujadinović,47,49,Montenegro,52,Lech Poznań,70,CB,70,30,74
NIF,Craig Noone,74,81,England,63,Bolton Wanderers,70,RM,38,62,59
NIF,Lorenzo Del Prete,58,85,Italy,55,Perugia,70,RB,65,51,76
NIF,Fredrik Semb Berge,40,59,Norway,51,Odds BK,70,CB,68,44,80
NIF,Václav Kadlec,74,86,Czech Republic,59,Sparta Praha,70,ST,36,67,62
NIF,Marcelo Toscano,64,68,Brazil,66,Omiya Ardija,70,ST,54,68,72
NIF,Pedro Sánchez,72,81,Spain,64,Granada CF,70,RM,29,68,65
NIF,Mossa,62,73,Spain,64,Real Oviedo,70,LB,66,44,79
NIF,Karim Laribi,73,79,Tunisia,65,Cesena,70,CAM,27,61,47
NIF,Mateusz Cetnarski,69,76,Poland,70,Sandecja Nowy Sącz,70,CAM,46,64,64
NIF,Ulises Dávila,75,76,Mexico,66,Santos Laguna,70,CAM,33,69,58
NIF,Franco Zuculini,70,68,Argentina,68,Hellas Verona,70,CM,64,57,66
NIF,Kamil Wilczek,68,63,Poland,61,Brøndby IF,70,ST,36,68,75
NIF,Nasser Al Shamrani,60,76,Saudi Arabia,55,Al Shabab,70,ST,33,74,84
NIF,Stefan Strandberg,59,67,Norway,52,FC Krasnodar,70,CB,69,43,74
NIF,Yazalde,69,66,Portugal,64,Rio Ave FC,70,ST,30,68,75
NIF,Marcel Gaus,65,84,Germany,62,FC Ingolstadt 04,70,LB,61,62,79
NIF,Hassan Muath Fallatah,68,91,Saudi Arabia,65,Al Fayha,70,RB,64,64,78
NIF,Morcillo,56,50,Spain,60,UD Almería,70,CB,70,46,78
NIF,Luis Rodríguez,71,85,Mexico,66,Tigres U.A.N.L.,70,RB,63,60,65
NIF,Souza,69,67,Brazil,69,Cerezo Osaka,70,CDM,64,64,72
NIF,Yun Suk Young,69,80,Korea Republic,65,Kashiwa Reysol,70,LB,67,61,71
NIF,Kelvin Leerdam,67,76,Suriname,65,Seattle Sounders FC,70,RB,67,57,73
NIF,Anton Fink,70,73,Germany,60,Karlsruher SC,70,CF,23,70,59
NIF,Pavel Yakovlev,71,72,Russia,65,FC Anzhi Makhachkala,70,LM,44,69,66
NIF,Jack Hunt,69,85,England,59,Sheffield Wednesday,70,RB,67,50,67
NIF,Louis Moult,63,76,England,49,Motherwell,70,ST,36,67,74
NIF,Jakob Ahlmann,67,73,Denmark,66,Aalborg BK,70,LB,66,48,66
NIF,Sam Winnall,68,78,England,48,Derby County,70,ST,23,70,63
NIF,Joao Rojas,74,92,Ecuador,63,T. Córdoba,70,RW,28,58,68
NIF,Jonathan Tinhan,68,90,France,61,ESTAC Troyes,70,ST,43,67,63
NIF,Lukas Schmitz,63,69,Germany,64,Fortuna Düsseldorf,70,LB,67,59,77
NIF,Trujillo,50,58,Spain,48,UD Almería,70,CB,70,37,74
NIF,Lucien Owona,43,69,Cameroon,53,UD Almería,70,CB,71,47,70
NIF,Adolfo Machado,54,63,Panama,48,Houston Dynamo,70,CB,71,33,72
NIF,James Tavernier,68,82,England,65,Rangers FC,70,RB,66,60,73
NIF,Marlon Pack,65,61,England,70,Bristol City,70,CM,65,58,76
NIF,Ivan Paurević,58,50,Croatia,61,FC Ufa,70,CDM,69,56,75
NIF,Hanyer Mosquera,46,49,Colombia,41,Rionegro Águilas,70,CB,70,41,74
NIF,Diego Fabbrini,75,74,Italy,67,Real Oviedo,70,CAM,28,62,54
NIF,Osvaldo González,58,57,Chile,62,Deportivo Toluca,70,CB,69,49,75
NIF,Matěj Vydra,70,82,Czech Republic,63,Derby County,70,ST,29,69,62
NIF,Carlos Ruiz,58,64,Spain,58,CD Tenerife,70,CB,68,55,76
NIF,Tim Ream,67,65,United States,66,Fulham,70,CB,69,43,72
NIF,Greg Garza,68,69,United States,65,Atlanta United FC,70,LB,69,53,73
NIF,Jona,61,71,Honduras,55,Córdoba CF,70,ST,30,70,69
NIF,Rodri,71,79,Spain,54,Cultural Leonesa,70,ST,21,68,69
NIF,Alessandro Bernardini,45,64,Italy,45,Salerno,70,CB,70,35,72
NIF,Dan Burn,47,35,England,53,Wigan Athletic,70,CB,70,33,79
NIF,Dominick Drexler,71,79,Germany,66,Holstein Kiel,70,CAM,26,60,55
NIF,Soner Aydoğdu,73,67,Turkey,70,Akhisar Belediyespor,70,CAM,58,64,59
NIF,Ali Crawford,70,72,Scotland,67,Hamilton Academical FC,70,CAM,56,68,73
NIF,Jorge Zárate,73,86,Mexico,64,Monarcas Morelia,70,LM,38,60,52
NIF,Michał Kucharczyk,70,89,Poland,61,Legia Warszawa,70,LM,36,64,72
NIF,Yoon Bit Garam,70,75,Korea Republic,73,Jeju United FC,70,CDM,63,71,73
NIF,Deniz Yılmaz,68,71,Azerbaijan,58,Bursaspor,70,ST,34,71,71
NIF,Marco Djuricin,71,78,Austria,57,Grasshopper Club Zürich,70,ST,26,67,61
NIF,Errasti,54,63,Spain,60,AD Alcorcón,70,CDM,68,40,75
NIF,Sergey Bryzgalov,57,73,Russia,57,FC Anzhi Makhachkala,70,CB,69,42,68
NIF,Loïck Landre,54,61,France,50,Genoa,70,CB,70,34,68
NIF,Fernández,64,89,Spain,57,Córdoba CF,70,RB,62,40,64
NIF,Ohi Omoijuanfo,68,76,Norway,59,Stabæk Fotball,70,ST,46,68,75
NIF,Kevin Kraus,43,49,Germany,44,1. FC Heidenheim 1846,70,CB,69,39,76
NIF,Conor Coady,65,60,England,64,Wolverhampton Wanderers,70,CB,69,66,74
NIF,Massadio Haïdara,69,73,France,62,Newcastle United,70,LB,69,50,74
NIF,Luis Carlos Arias,70,75,Colombia,68,Independiente Medellín,70,LB,67,68,64
NIF,Abdul Khalili,72,71,Sweden,69,Gençlerbirliği SK,70,CM,65,66,64
NIF,Jesper Drost,70,75,Netherlands,65,FC Groningen,70,RM,47,64,67
NIF,Matthías Vilhjálmsson,65,74,Iceland,59,Rosenborg BK,70,ST,60,66,70
NIF,Perry Kitchen,62,63,United States,60,Randers FC,70,CDM,70,58,78
NIF,Esmael,70,73,Portugal,59,Heart of Midlothian,70,ST,24,67,76
NIF,Muralha,73,72,Brazil,66,Pohang Steelers,70,CDM,68,67,75
NIF,Etiënne Reijnen,56,36,Netherlands,58,FC Groningen,70,CB,69,30,73
NIF,Han Kyo Won,71,84,Korea Republic,62,Jeonbuk Hyundai Motors,70,RM,54,68,68
NIF,Josh Risdon,62,77,Australia,56,Western Sydney Wanderers,70,RB,71,48,75
NIF,Ondřej Vaněk,72,75,Czech Republic,70,FC Ufa,70,CM,60,62,67
NIF,Igor Coronado,80,76,Brazil,71,Palermo,70,ST,30,72,54
NIF,Stefano Marzo,65,72,Belgium,58,Sporting Lokeren,70,RB,69,29,71
NIF,Joãozinho,68,69,Portugal,67,Tondela,70,LB,67,55,66
NIF,Salim Khelifi,76,82,Switzerland,63,Eintracht Braunschweig,70,LM,26,61,47
NIF,Grant Hall,47,62,England,47,Queens Park Rangers,70,CB,71,39,73
NIF,Dani Nieto,72,85,Spain,64,CD Numancia,70,RM,23,62,54
NIF,Yoshimar Yotún,70,66,Peru,73,Orlando City Soccer Club,70,CM,61,52,67
NIF,Todd Kane,66,76,England,55,FC Groningen,70,RB,67,45,66
NIF,Moritz Bauer,67,81,Switzerland,64,Rubin Kazan,70,RB,66,46,64
NIF,Guillermo,72,74,Spain,60,CD Numancia,70,ST,28,64,69
NIF,Emyr Huws,66,68,Wales,69,Ipswich Town,70,CM,58,65,67
NIF,David Ferreiro,72,90,Spain,67,SD Huesca,70,LM,27,67,43
NIF,Kemar Roofe,72,81,England,65,Leeds United,70,RM,50,69,66
NIF,Martin Pušić,65,67,Austria,58,FC København,70,ST,36,71,79
NIF,Massimo Luongo,72,74,Australia,64,Queens Park Rangers,70,CM,66,58,70
NIF,André Micael,46,53,Portugal,40,Moreirense FC,70,CB,70,29,74
NIF,Yohan Croizet,72,77,France,66,KV Mechelen,70,CAM,36,69,63
NIF,Cristóbal Jorquera,74,69,Chile,71,Bursaspor,70,CM,46,69,65
NIF,Luka Krajnc,60,65,Slovenia,53,Frosinone,70,CB,70,33,73
NIF,Fran Carbia,72,80,Spain,65,CF Reus Deportiu,70,CAM,30,64,56
NIF,Brahim Darri,78,80,Netherlands,57,Heracles Almelo,70,LW,26,62,51
NIF,Spas Delev,72,84,Bulgaria,57,Pogoń Szczecin,70,RM,19,70,64
NIF,Edgar Salli,74,92,Cameroon,60,1. FC Nürnberg,70,LM,29,65,64
NIF,Raffaele Pucino,67,71,Italy,57,Salerno,70,RB,68,45,69
NIF,Ryan Woods,73,78,England,69,Brentford,70,CDM,63,60,73
NIF,Vieux Yaya Sané,56,66,Senegal,54,AJ Auxerre,70,CB,68,47,77
NIF,Tal Ben Haim,69,80,Israel,65,Sparta Praha,70,LW,31,66,62
NIF,Roman Emelyanov,62,62,Russia,66,FC Ural,70,CDM,67,55,74
NIF,Tokelo Rantie,73,90,South Africa,59,Gençlerbirliği SK,70,ST,24,67,65
NIF,Yahia Sulaiman Al Shehri,71,74,Saudi Arabia,70,Al Nassr,70,CAM,38,63,57
NIF,Magnus Eriksson,67,59,Sweden,69,Djurgårdens IF,70,RM,44,71,82
NIF,Mukhtar Omar Fallatah,62,80,Saudi Arabia,51,Al Hilal,70,ST,29,69,64
NIF,Serdar Dursun,65,61,Germany,52,SpVgg Greuther Fuerth,70,ST,28,69,74
NIF,Panagiotis Vlachodimos,70,78,Greece,64,Nîmes Olympique,70,LM,28,61,61
NIF,Kevin Rodrigues,60,74,Portugal,64,Real Sociedad,70,LB,68,44,52
NIF,Bram van Polen,67,75,Netherlands,60,PEC Zwolle,70,RB,68,48,70
NIF,Bruno Nascimento,56,63,Brazil,46,F. Santa Maria da Feira,70,CB,68,37,75
NIF,Mustafa Saymak,72,76,Netherlands,65,PEC Zwolle,70,CAM,46,63,54
NIF,Bart van Hintum,66,65,Netherlands,68,Heracles Almelo,70,LB,68,51,65
NIF,Rodéric Filippi,39,33,France,45,Tours Football Club,70,CB,69,29,79
NIF,Romell Quioto,72,81,Honduras,62,Houston Dynamo,70,LW,23,67,67
NIF,Denis Linsmayer,64,65,Germany,64,SV Sandhausen,70,CDM,69,50,73
NIF,Waleed Bakhashwain,71,72,Saudi Arabia,57,Al Ahli,70,CDM,68,45,78
NIF,Kristoffer Peterson,76,77,Sweden,63,Heracles Almelo,70,LW,30,66,57
NIF,Ayanda Gcaba,65,72,South Africa,61,Orlando Pirates,70,CB,70,44,69
NIF,João Teixeira,72,68,Portugal,66,SC Braga,70,CAM,33,59,60
NIF,Michael Hefele,49,52,Germany,54,Huddersfield Town,70,CB,68,44,78
NIF,Johannes Wurtz,70,70,Germany,62,VfL Bochum 1848,70,CAM,60,70,69
NIF,Willyan,75,79,Brazil,64,Vitória Setúbal,70,LM,50,64,47
NIF,Emiliano Marcondes,72,77,Denmark,65,FC Nordsjælland,70,CAM,33,65,60
NIF,Anatole Ngamukol,69,92,Equatorial Guinea,52,Stade de Reims,70,ST,31,67,59
NIF,Grigoriy Morozov,69,75,Russia,60,Dinamo Moscow,70,RB,70,55,65
NIF,Julián Velázquez,53,66,Argentina,47,Cruz Azul,70,CB,71,43,71
NIF,Arnór Ingvi Traustason,71,78,Iceland,66,AEK Athens,70,LM,45,65,65
NIF,Anders Trondsen,68,78,Norway,70,Rosenborg BK,70,CM,63,59,72
NIF,Pablo Valcarce,72,75,Spain,63,CD Numancia,70,RM,52,66,62
NIF,Hernán Grana,68,77,Argentina,62,FC Dallas,70,RB,66,54,71
NIF,Lee Kwang Sun,37,63,Korea Republic,45,Sangju Sangmu FC,70,CB,72,27,72
NIF,Arsénio,69,74,Portugal,70,Moreirense FC,70,LW,39,65,59
NIF,Lebogang Phiri,70,78,South Africa,66,En Avant de Guingamp,70,CDM,67,52,68
NIF,Sam Gallagher,66,77,England,54,Birmingham City,70,ST,48,69,73
NIF,Tomi Jurić,66,62,Australia,50,FC Luzern,70,ST,39,71,74
NIF,Aldo Rocha,69,71,Mexico,65,Monarcas Morelia,70,CM,64,55,64
NIF,Simon Gustafson,70,70,Sweden,67,Roda JC Kerkrade,70,CAM,45,70,68
NIF,Benjamin Bourigeaud,70,64,France,70,Stade Rennais FC,70,CM,64,62,64
NIF,Cristian Higuita,66,77,Colombia,64,Orlando City Soccer Club,70,CDM,66,55,78
NIF,Víctor Giraldo,68,83,Colombia,65,Independiente Santa Fe,70,RB,66,61,71
NIF,Pylyp Budkivskyi,65,70,Ukraine,47,KV Kortrijk,70,ST,29,69,69
NIF,Carlos Lizarazo,69,83,Colombia,69,América de Cali,70,CAM,35,63,53
NIF,Johan Mojica,70,91,Colombia,67,Girona FC,70,LM,62,61,71
NIF,Germán Mera,43,49,Colombia,39,Club Brugge KV,70,CB,71,26,80
NIF,Diego Peralta,47,44,Colombia,46,Deportivo Pasto,70,CB,69,50,72
NIF,Elvis Perlaza,60,75,Colombia,62,Atlético Huila,70,RB,64,31,73
NIF,Juan Delgado,73,82,Chile,60,Nàstic de Tarragona,70,ST,37,67,65
NIF,Luis Carlos Ruiz,62,67,Colombia,49,Atlético Nacional,70,ST,30,70,74
NIF,Mauricio Casierra,59,80,Colombia,52,San Martín,70,LB,68,42,74
NIF,Jonathan Lopera,65,69,Colombia,66,Independiente Medellín,70,CDM,69,61,77
NIF,Néstor Moiraghi,46,55,Argentina,40,Deportivo Cali,70,CB,71,32,69
NIF,Rémy Dugimont,69,69,France,68,Clermont Foot 63,70,RM,34,74,75
NIF,Florian Ballas,43,31,Germany,45,SG Dynamo Dresden,70,CB,70,32,72
NIF,Alvas Powell,70,87,Jamaica,54,Portland Timbers,70,RB,68,47,75
NIF,Ihlas Bebou,73,85,Togo,61,Hannover 96,70,RM,34,62,58
NIF,Boli Bolingoli,67,87,Belgium,59,SK Rapid Wien,70,LWB,62,61,77
NIF,Stefan Kutschke,53,54,Germany,44,FC Ingolstadt 04,70,ST,34,73,79
NIF,Godfrey Oboabona,57,72,Nigeria,51,Al Ahli,70,CB,68,38,77
NIF,Gervane Kastaneer,69,83,Netherlands,51,1. FC Kaiserslautern,70,ST,31,66,70
NIF,Javier Abella,66,76,Mexico,62,Santos Laguna,70,RB,66,50,68
NIF,Václav Černý,75,86,Czech Republic,58,Ajax,70,LW,25,66,48
NIF,Hideto Takahashi,60,57,Japan,63,Vissel Kobe,70,CDM,68,51,73
NIF,Darwin Cerén,63,60,El Salvador,64,San Jose Earthquakes,70,CDM,64,57,72
NIF,Paul Arriola,72,86,United States,64,D.C. United,70,RM,39,63,48
NIF,Jherson Vergara,51,56,Colombia,32,Milan,70,CB,73,14,71
NIF,Fred Friday,68,80,Nigeria,48,AZ,70,ST,21,67,74
NIF,Dakonam Djené,55,79,Togo,50,Getafe CF,70,CB,69,37,75
NIF,Aleksandar Bjelica,67,67,Serbia,69,KV Oostende,70,LB,69,52,76
NIF,Franco Bellocq,67,66,Argentina,63,Club Olimpo,70,CDM,68,50,70
NIF,Óscar Barreto,73,76,Colombia,64,Rio Ave FC,70,RW,19,65,49
NIF,Cyriel Dessers,67,74,Belgium,54,FC Utrecht,70,ST,20,71,71
NIF,Strahil Popov,65,72,Bulgaria,63,Kasimpaşa SK,70,RB,70,61,69
NIF,Luis Orejuela,66,81,Colombia,62,Ajax,70,RB,65,45,73
NIF,Mario Risso,40,32,Uruguay,34,Club Atlético Huracán,70,CB,72,29,79
NIF,Morten Thorsby,70,67,Norway,64,SC Heerenveen,70,CM,66,58,80
NIF,Ernest Ohemeng,78,90,Ghana,53,Moreirense FC,70,LW,22,59,50
NIF,Chadrac Akolo,75,82,DR Congo,59,VfB Stuttgart,70,RW,27,67,63
NIF,Hotaru Yamaguchi,72,77,Japan,66,Cerezo Osaka,70,CDM,62,54,61
NIF,Toshihiro Aoyama,67,59,Japan,69,Sanfrecce Hiroshima,70,CM,63,60,73
NIF,Pablo Pérez,68,59,Spain,69,Real Sporting de Gijón,70,CAM,53,65,69
NIF,Selim Ay,48,66,Turkey,50,Atiker Konyaspor,70,CB,69,42,76
NIF,Emanuel Aguilera,53,56,Argentina,52,Club Tijuana,70,CB,70,48,73
NIF,Yoichiro Kakitani,70,82,Japan,61,Cerezo Osaka,70,LM,20,65,58
NIF,Gustavo Toledo,70,81,Argentina,61,Colón de Santa Fe,70,RB,64,47,65
NIF,Carraça,68,70,Portugal,68,Boavista FC,70,CDM,64,59,73
NIF,Filipe Melo,62,54,Portugal,62,Chaves,70,CDM,69,42,79
NIF,Emre Taşdemir,73,85,Turkey,64,Bursaspor,70,LB,66,59,58
NIF,Philipp Schobesberger,73,91,Austria,60,SK Rapid Wien,70,RW,37,63,61
NIF,Vasco Rocha,71,67,Portugal,70,FC Paços de Ferreira,70,CM,59,61,67
NIF,Hugo Seco,71,80,Portugal,63,F. Santa Maria da Feira,70,LM,30,61,65
NIF,Dimitris Kolovos,72,74,Greece,66,KV Mechelen,70,CAM,28,68,59
NIF,Robin Gosens,69,70,Germany,63,Atalanta,70,LB,68,62,71
NIF,David Depetris,67,69,Slovakia,51,Club Olimpo,70,ST,29,70,70
NIF,Lucas Martínez Quarta,62,68,Argentina,61,River Plate,70,CB,67,51,70
NIF,Querol,66,90,Spain,62,CF Reus Deportiu,70,RM,48,64,72
NIF,Hicham Faik,68,59,Netherlands,74,Excelsior,70,CM,59,69,66
NIF,Joher Khadim Rassoul,69,74,Senegal,52,Sporting Lokeren,70,CB,66,42,76
NIF,João Vigário,73,74,Portugal,62,Vitória Guimarães,70,LB,66,63,69
NIF,Moussa Doumbia,74,83,Mali,66,FC Rostov,70,CF,37,66,60
NIF,Yoann Barbet,60,71,France,67,Brentford,70,CB,69,48,72
NIF,Joan Jordán,68,61,Spain,69,SD Eibar,70,CM,57,61,67
NIF,Allano,74,77,Brazil,63,Estoril Praia,70,RW,47,61,60
NIF,Tiago Mesquita,67,68,Portugal,49,Boavista FC,70,RB,69,42,77
NIF,Matheus Pereira,76,72,Brazil,65,FC Girondins de Bordeaux,70,CAM,37,59,55
NIF,Miloš Degenek,55,66,Australia,57,Yokohama F. Marinos,70,CB,67,49,78
NIF,Lucas Rodríguez,72,77,Argentina,64,Estudiantes de La Plata,70,LM,52,63,58
NIF,Rodrigo Pinho,71,62,Brazil,56,CS Marítimo,70,ST,21,69,65
NIF,Nacho Gil,73,71,Spain,68,Valencia CF,70,CAM,24,61,46
NIF,Fran Villalba,74,65,Spain,70,Valencia CF,70,CAM,32,57,38
NIF,Cameron Borthwick-Jackson,64,72,England,65,Leeds United,70,LB,69,43,65
NIF,Andraž Šporar,73,77,Slovenia,66,DSC Arminia Bielefeld,70,ST,19,67,62
NIF,Nando,73,77,Spain,66,Lorca FC,70,RM,33,64,53
NIF,Rodrigo,64,52,Spain,65,Villarreal CF,70,CM,67,58,60
NIF,Leonardo Castro,69,76,Colombia,56,Independiente Medellín,70,ST,22,70,58
NIF,Ronaldo Vieira,71,78,Guinea Bissau,65,Leeds United,70,CDM,66,56,73
NIF,Odsonne Edouard,72,76,France,59,Celtic,70,ST,44,67,69
NIF,Nicolás Leguizamón,67,72,Argentina,45,Colón de Santa Fe,70,ST,27,68,74
